grid_id,weight
3369,0.007140538
3439,0.000846236
3509,0
3579,0
3649,0
3719,0
3789,0
3859,0
3929,0
3999,0
4069,0
4139,2.22E-05
4209,2.22E-05
4279,2.22E-05
4349,0
4419,0
4489,0
4559,0.000155059
4629,0.000155059
4699,0.000155059
4769,0
4839,0
10,0.003938355
80,0.001969178
150,0.008453532
220,0.01417257
290,0.019226247
360,0.015364412
430,0.05181405
500,0.11651502
570,0.12750435
640,0.10726293
710,0.060894486
780,0.05524243
850,0.04405904
920,0.032440137
990,0.032679513
1060,0.03800823
1130,0.038785238
1200,0.040466726
1270,0.03272749
1340,0.020183193
1410,0.00839877
1480,0.002410516
1550,0.004093761
1620,0.009470935
1690,0.023799106
1760,0.030289719
1830,0.028625378
1900,0.014123049
1970,0.006091541
2040,0.003908928
2110,0.012930254
2180,0.015696554
2250,0.026926376
2320,0.017827017
2390,0.015059697
2460,0.030256597
2530,0.030697472
2600,0.046074536
2670,0.022547023
2740,0.020144131
2810,0.004931788
2880,0.000567794
2950,0.002076882
3020,0.008239294
3090,0.029761614
3160,0.03228832
3230,0.032114163
3300,0.012001649
3370,0.009940469
3440,0.004340609
3510,0.002799929
3580,0.000694444
3650,0
3720,0
3790,0
3860,0
3930,0
4000,0
4070,4.43E-05
4140,0.002512395
4210,0.002774943
4280,0.002797094
4350,0.000373305
4420,0.000110757
4490,4.43E-05
4560,0.000430317
4630,0.000430317
4700,0.000430317
4770,0
4840,0
11,0.011838988
81,0.008480923
151,0.011894985
221,0.019013373
291,0.025557822
361,0.030178221
431,0.06654123
501,0.11552859
571,0.113031544
641,0.080147825
711,0.044639725
781,0.042764585
851,0.030723048
921,0.016292522
991,0.012744404
1061,0.018224066
1131,0.020324524
1201,0.028614573
1271,0.031654097
1341,0.022636995
1411,0.011005595
1481,0.008369149
1551,0.011906807
1621,0.01274462
1691,0.017585615
1761,0.026257606
1831,0.032343104
1901,0.024539717
1971,0.013090964
2041,0.013833611
2111,0.021140622
2181,0.020510597
2251,0.023336945
2321,0.014518493
2391,0.01711042
2461,0.029387994
2531,0.03182585
2601,0.041690636
2671,0.01840149
2741,0.013915263
2811,0.001502851
2881,0.000567794
2951,0.000839999
3021,0.011596342
3091,0.03700938
3161,0.045288753
3231,0.041887403
3301,0.019273061
3371,0.012696094
3441,0.005729498
3511,0.002799929
3581,0.000694444
3651,0
3721,0
3791,0
3861,0
3931,0
4001,0
4071,0.000120198
4141,0.006324165
4211,0.006950576
4281,0.006896833
4351,0.000737168
4421,0.000110757
4491,4.43E-05
4561,0.000430317
4631,0.000430317
4701,0.000430317
4771,0
4841,0
12,0.012514272
82,0.008884002
152,0.009270231
222,0.01911142
292,0.022914777
362,0.030388879
432,0.04336512
502,0.06955359
572,0.062179748
642,0.0409842
712,0.0240821
782,0.03568125
852,0.03817106
922,0.030149208
992,0.018178744
1062,0.014499753
1132,0.008053443
1202,0.008409229
1272,0.017862236
1342,0.021454873
1412,0.021022176
1482,0.018287681
1552,0.02106546
1622,0.023181403
1692,0.025179185
1762,0.034469727
1832,0.047729608
1902,0.04770644
1972,0.044981167
2042,0.049132165
2112,0.052944582
2182,0.04867987
2252,0.044320624
2322,0.03700848
2392,0.04531945
2462,0.042874414
2532,0.046278115
2602,0.041178863
2672,0.023748241
2742,0.012504223
2812,0.00082954
2882,0.002044271
2952,0.006646626
3022,0.018770726
3092,0.038365446
3162,0.041001674
3232,0.035560276
3302,0.017113833
3372,0.013955344
3442,0.009766526
3512,0.006988747
3582,0.002777778
3652,0
3722,0
3792,0
3862,0
3932,0
4002,0
4072,0.000120198
4142,0.006389602
4212,0.007091908
4282,0.00721334
4352,0.000988239
4422,0.000285932
4492,6.65E-05
4562,0.000297409
4632,0.000297409
4702,0.000275258
4772,0
4842,0
13,0.009964807
83,0.007609268
153,0.006492453
223,0.014857165
293,0.018714264
363,0.027618432
433,0.032178644
503,0.03590532
573,0.026676355
643,0.011482247
713,0.008588412
783,0.028690467
853,0.04498987
923,0.04745114
993,0.028097274
1063,0.011721975
1133,0.003192332
1203,0.003548118
1273,0.015259634
1343,0.022324493
1413,0.029662574
1483,0.028770804
1553,0.03671332
1623,0.04504345
1693,0.049795836
1763,0.055953708
1833,0.07187314
1903,0.07679969
1973,0.072064504
2043,0.06256598
2113,0.052279264
2183,0.04452018
2253,0.038413484
2323,0.040334348
2393,0.054397177
2463,0.045446783
2533,0.047202844
2603,0.034962837
2673,0.02465489
2743,0.010810304
2813,0.001858421
2883,0.004680502
2953,0.012005872
3023,0.020018281
3093,0.028529497
3163,0.027834838
3233,0.025171213
3303,0.016419388
3373,0.013238747
3443,0.008377637
3513,0.005599858
3583,0.002105485
3653,0
3723,0
3793,0
3863,0
3933,2.22E-05
4003,2.22E-05
4073,0.000120198
4143,0.003986946
4213,0.004426704
4283,0.004525984
4353,0.000637085
4423,0.000197327
4493,2.22E-05
4563,2.22E-05
4633,2.22E-05
4703,0
4773,0
4843,0
14,0.002064172
84,0.001097522
154,0.000153024
224,0.009984771
294,0.012562498
364,0.015690034
434,0.008936818
504,0.009730885
574,0.010403772
644,0.007270263
714,0.006752143
784,0.0225462
854,0.046604905
924,0.056948666
994,0.03853908
1064,0.014404479
1134,0.001207046
1204,9.80E-05
1274,0.011137269
1344,0.018863747
1414,0.03861424
1484,0.044005293
1554,0.05798234
1624,0.06588646
1694,0.068902165
1764,0.06713032
1834,0.07278969
1904,0.08067811
1974,0.08297142
2044,0.07455102
2114,0.057015043
2184,0.044219423
2254,0.04369196
2324,0.05619442
2394,0.06862257
2464,0.0517973
2534,0.04407974
2604,0.029991984
2674,0.022418534
2744,0.01075723
2814,0.006564797
2884,0.011623236
2954,0.018739935
3024,0.017984686
3094,0.017721923
3164,0.011318897
3234,0.012893421
3304,0.010810087
3374,0.0113632
3444,0.00907208
3514,0.006294303
3584,0.002105485
3654,0
3724,0
3794,0
3864,0
3934,2.22E-05
4004,2.22E-05
4074,6.65E-05
4144,0.000307066
4214,0.000382962
4284,0.000535986
4354,0.000273223
4424,0.000197327
4494,2.22E-05
4564,0.000173942
4634,0.000173942
4704,0.000151791
4774,0
4844,0
15,0.000173942
85,9.80E-05
155,0.000153024
225,0.005916366
295,0.00927545
365,0.011587703
435,0.006162003
505,0.00571157
575,0.006330119
645,0.006046221
715,0.007998682
785,0.014469177
855,0.033558052
925,0.050741542
995,0.043533627
1065,0.02853552
1135,0.012046475
1205,0.01607027
1275,0.02909478
1345,0.035389084
1415,0.056528464
1485,0.056527447
1555,0.06859531
1625,0.07252228
1695,0.08008661
1765,0.078709416
1835,0.07522419
1905,0.075622745
1975,0.07760776
2045,0.06790861
2115,0.052933175
2185,0.035067372
2255,0.039094206
2325,0.056557372
2395,0.059744567
2465,0.038650457
2535,0.023509694
2605,0.018178744
2675,0.025637975
2745,0.0231044
2815,0.028678818
2885,0.029590033
2955,0.025332188
3025,0.015263919
3095,0.010591842
3165,0.008443073
3235,0.011428637
3305,0.011624946
3375,0.011537358
3445,0.008573947
3515,0.003516525
3585,0.000738747
3655,0.000694444
3725,0.000694444
3795,0
3865,0
3935,2.22E-05
4005,0.000120198
4075,0.000229937
4145,0.000470549
4215,0.000448398
4285,0.000644707
4355,0.000381944
4425,0.0003282
4495,0.00047462
4565,0.002443691
4635,0.002497435
4705,0.002044966
4775,7.59E-05
4845,0
16,0.000196094
86,0.000120198
156,0.0003282
226,0.003291613
296,0.006628546
366,0.011412527
436,0.009270015
506,0.011494682
576,0.008012
646,0.008535686
716,0.010635127
786,0.012587588
856,0.020444939
926,0.044194937
996,0.053967748
1066,0.056754757
1136,0.03459918
1206,0.031803418
1276,0.037568208
1346,0.03828604
1416,0.056968763
1486,0.056924462
1556,0.062438708
1626,0.052305978
1696,0.061285093
1766,0.071921565
1836,0.078637265
1906,0.08004199
1976,0.098476656
2046,0.1021342
2116,0.09661002
2186,0.06994968
2256,0.06769545
2326,0.081377774
2396,0.0789253
2466,0.06099288
2536,0.045737255
2606,0.033756953
2676,0.04118261
2746,0.030857129
2816,0.037947517
2886,0.03573233
2956,0.030053997
3026,0.01952021
3096,0.010613994
3166,0.012056626
3236,0.014347746
3306,0.015303936
3376,0.012991683
3446,0.010700564
3516,0.004188818
3586,0.00141104
3656,0.001388889
3726,0.001388889
3796,2.22E-05
3866,2.22E-05
3936,2.22E-05
4006,0.000120198
4076,0.000273223
4146,0.005331661
4216,0.007436128
4286,0.007589152
4356,0.002552865
4426,0.000350351
4496,0.000496771
4566,0.002617633
4636,0.002747273
4706,0.002294804
4776,0.000151791
4846,0
17,0.000196094
87,0.000458857
157,0.001586824
227,0.001607958
297,0.00279952
367,0.008801849
437,0.012107187
507,0.019805172
577,0.014813186
647,0.014936783
717,0.010591842
787,0.008377637
857,0.006294303
927,0.033235896
997,0.057459846
1067,0.06853865
1137,0.047478348
1207,0.035256267
1277,0.036873765
1347,0.035507243
1417,0.05731849
1487,0.056180675
1557,0.05600849
1627,0.045086488
1697,0.07333744
1767,0.09886887
1837,0.10172576
1907,0.090498336
1977,0.106393926
2047,0.10836434
2117,0.10973996
2187,0.08955207
2257,0.09593373
2327,0.10443858
2397,0.09191936
2467,0.07458539
2537,0.064416334
2607,0.050012056
2677,0.053038415
2747,0.031170806
2817,0.039698
2887,0.032261815
2957,0.030199965
3027,0.021260468
3097,0.013765291
3167,0.015770478
3237,0.015441261
3307,0.017091898
3377,0.014172786
3447,0.012089453
3517,0.008355485
3587,0.008119096
3657,0.0074025
3727,0.005319167
3797,0.000716596
3867,0.000716596
3937,2.22E-05
4007,0.002247834
4077,0.004462041
4147,0.010799628
4217,0.011493056
4287,0.009650334
4357,0.003748435
4427,0.000960198
4497,0.001041181
4567,0.002596715
4637,0.002671377
4707,0.002218909
4777,0.000227687
4847,0
18,2.22E-05
88,0.000426247
158,0.001499236
228,0.001477085
298,0.001214322
368,0.00528634
438,0.010197797
508,0.026988992
578,0.023949469
648,0.022597825
718,0.008465224
788,0.006359739
858,0.002799929
928,0.023084024
998,0.05224344
1068,0.06058878
1138,0.045603275
1208,0.022578686
1278,0.017164154
1348,0.01782296
1418,0.049822543
1488,0.0734827
1558,0.08440087
1628,0.07457193
1698,0.08691581
1768,0.103522815
1838,0.0965192
1908,0.088139355
1978,0.098501086
2048,0.10787826
2118,0.11555611
2188,0.10898074
2258,0.12046766
2328,0.12168758
2398,0.09743627
2468,0.07156814
2538,0.06337225
2608,0.04809989
2678,0.042972576
2748,0.0125082
2818,0.020296322
2888,0.015574169
2958,0.022033187
3028,0.02112654
3098,0.024096385
3168,0.029577682
3238,0.028466433
3308,0.05251245
3378,0.046029642
3448,0.04394631
3518,0.01603766
3588,0.018342659
3658,0.014805
3728,0.011354928
3798,0.00497085
3868,0.004341843
3938,0.002236358
4008,0.005068898
4078,0.008527261
4148,0.016231587
4218,0.014093491
4288,0.014260374
4358,0.009097222
4428,0.006362729
4498,0.002672046
4568,0.000446147
4638,0.000467066
4708,0.000467066
4778,0.000151791
4848,0
19,9.80E-05
89,0.000502142
159,0.001422107
229,0.001324061
299,0.000985402
369,0.002301794
439,0.008074577
509,0.03013438
579,0.03363921
649,0.03357501
719,0.01144977
789,0.00570858
859,0.000120198
929,0.012579772
999,0.037133843
1069,0.037709627
1139,0.033028673
1209,0.010682143
1279,0.017550692
1349,0.026178753
1419,0.0582573
1489,0.078968234
1559,0.09295911
1629,0.101095
1699,0.10681694
1769,0.102750935
1839,0.069901146
1909,0.057941314
1979,0.061779678
2049,0.08903528
2119,0.13232853
2189,0.16807975
2259,0.18796122
2329,0.15999666
2399,0.10029078
2469,0.05199756
2539,0.042979505
2609,0.037091214
2679,0.033179585
2749,0.007609145
2819,0.020141972
2889,0.01702646
2959,0.020220026
3029,0.014786919
3099,0.027771508
3169,0.04183547
3239,0.050272193
3309,0.077319644
3379,0.09347135
3449,0.08322893
3519,0.047363553
3589,0.021251308
3659,0.018538969
3729,0.015088897
3799,0.009377112
3869,0.00666477
3939,0.006177094
4009,0.009573205
4079,0.014485895
4149,0.016973538
4219,0.012861851
4289,0.01634793
4359,0.014761499
4429,0.011244974
4499,0.002649895
4569,0.000348101
4639,0.000293123
4709,0.000293123
4779,7.59E-05
4849,0
20,0.000316292
90,0.000305833
160,0.000229937
230,6.54E-05
300,0
370,0.00141104
440,0.008572714
510,0.027617067
580,0.029863885
650,0.029908404
720,0.010929484
790,0.008856826
860,0.001792984
930,0.009313301
1000,0.021965092
1070,0.024145456
1140,0.026530376
1210,0.018624306
1280,0.03417706
1350,0.046027288
1420,0.061739583
1490,0.07547922
1560,0.09009626
1630,0.1103855
1700,0.10204358
1770,0.09045974
1840,0.05565377
1910,0.04961461
1980,0.05115107
2050,0.08955277
2120,0.14799668
2190,0.18985148
2260,0.1964313
2330,0.1490402
2400,0.083672225
2470,0.031588215
2540,0.03208886
2610,0.034345828
2680,0.040313162
2750,0.020174274
2820,0.0320664
2890,0.03314809
2960,0.03477781
3030,0.024208115
3100,0.04040855
3170,0.07324334
3240,0.098147064
3310,0.12936239
3380,0.14433603
3450,0.122199625
3520,0.070805214
3590,0.020251835
3660,0.016565373
3730,0.01685973
3800,0.018615881
3870,0.016052341
3940,0.013946856
4010,0.012437552
4080,0.013943457
4150,0.015042212
4220,0.015119341
4290,0.019365301
4360,0.01881966
4430,0.011027746
4500,0.002301794
4570,0.000348101
4640,0.000282664
4710,0.000370252
4780,0.000175176
4850,0.000262763
21,0.003178823
91,0.003182091
161,0.003008149
231,0.000177211
301,0
371,0.004883263
441,0.012544303
511,0.022495447
581,0.021247888
651,0.02546083
721,0.016099418
791,0.017652007
861,0.010912359
931,0.021011023
1001,0.029366637
1071,0.031069783
1141,0.036502313
1211,0.03412705
1281,0.049353857
1351,0.053611204
1421,0.05261318
1491,0.05013823
1561,0.06177153
1631,0.09897104
1701,0.10230411
1771,0.09017736
1841,0.046818197
1911,0.03355801
1981,0.03696899
2051,0.08435321
2121,0.1586902
2191,0.20072317
2261,0.19958286
2331,0.14352636
2401,0.08684776
2471,0.04125943
2541,0.043820277
2611,0.0403699
2681,0.043552574
2751,0.028607259
2821,0.040509842
2891,0.04383354
2961,0.041016426
3031,0.029643565
3101,0.061834425
3171,0.09528628
3241,0.12613426
3311,0.118784994
3381,0.14932041
3451,0.12495154
3521,0.09590363
3591,0.026944993
3661,0.024636962
3731,0.022414053
3801,0.023196084
3871,0.017593022
3941,0.014935656
4011,0.014284496
4081,0.013091917
4151,0.01233327
4221,0.014569628
4291,0.016587524
4361,0.015456159
4431,0.005384603
4501,0.00095619
4571,0.000901213
4641,0.000835777
4711,0.00022892
4781,0.000175176
4851,0.000262763
22,0.007035679
92,0.006145419
162,0.005033646
232,0.000221513
302,0.000316292
372,0.010136562
442,0.016408714
512,0.018197905
582,0.00850851
652,0.013557228
722,0.012877249
792,0.021406895
862,0.02072115
932,0.03407983
1002,0.036889207
1072,0.04026819
1142,0.046682674
1212,0.049071625
1282,0.053204667
1352,0.046655774
1422,0.044908542
1492,0.04488467
1562,0.064685635
1632,0.09568641
1702,0.09928877
1772,0.083359085
1842,0.043716256
1912,0.029583396
1982,0.028335815
2052,0.06510501
2122,0.12619124
2192,0.15996048
2262,0.16547848
2332,0.1303989
2402,0.0980055
2472,0.06723493
2542,0.06290324
2612,0.050072223
2682,0.045532078
2752,0.031942826
2822,0.038071394
2892,0.040263057
2962,0.05575547
3032,0.061930988
3102,0.09598271
3172,0.11218709
3242,0.1544537
3312,0.1614004
3382,0.18702495
3452,0.16410796
3522,0.13121478
3592,0.064464994
3662,0.03837004
3732,0.023781808
3802,0.024967933
3872,0.02325812
3942,0.02321505
4012,0.026741236
4082,0.0207425
4152,0.0181685
4222,0.018080913
4292,0.01460869
4362,0.011398214
4432,0.000588928
4502,0.001087063
4572,0.000825317
4642,0.000759881
4712,0.000153024
4782,0.000263781
4852,0.000439974
23,0.006969225
93,0.006078965
163,0.005011495
233,0.002796508
303,0.007191185
373,0.023526253
443,0.02317694
513,0.018636646
583,0.002519022
653,0.010898631
723,0.017556733
793,0.027434014
863,0.028245881
933,0.03332097
1003,0.03735371
1073,0.04592405
1143,0.057647903
1213,0.055142928
1283,0.051483
1353,0.04099548
1423,0.0433706
1493,0.042510673
1563,0.06333437
1633,0.08713751
1703,0.09766429
1773,0.08184652
1843,0.052338913
1913,0.03341658
1983,0.03225375
2053,0.076588936
2123,0.13879892
2193,0.21178432
2263,0.2214608
2333,0.1968133
2403,0.13611507
2473,0.09747674
2543,0.072742954
2613,0.04473125
2683,0.026464075
2753,0.018651567
2823,0.023184478
2893,0.027647145
2963,0.051349517
3033,0.07277819
3103,0.13229774
3173,0.14337929
3243,0.18078347
3313,0.19999574
3383,0.21562672
3453,0.21804182
3523,0.17598276
3593,0.146066
3663,0.09725785
3733,0.061147794
3803,0.036390927
3873,0.029149892
3943,0.028798522
4013,0.033495348
4083,0.029045993
4153,0.028650604
4223,0.022378452
4293,0.015932143
4363,0.006471666
4433,0.000261746
4503,0.00095619
4573,0.000694444
4643,0.000694444
4713,0
4783,8.86E-05
4853,0.000177211
24,0.004106693
94,0.00313727
164,0.002364156
234,0.006451313
304,0.013106535
374,0.027184114
444,0.021788053
514,0.01527518
584,0.003302072
654,0.010020586
724,0.022359073
794,0.031959172
864,0.033175137
934,0.028937384
1004,0.030453034
1074,0.045448754
1144,0.06603156
1214,0.07205079
1284,0.068845615
1354,0.056684464
1424,0.05393651
1494,0.053649697
1564,0.0700265
1634,0.07614241
1704,0.09744056
1774,0.08746783
1844,0.08624995
1914,0.055681184
1984,0.06442145
2054,0.11073097
2124,0.17310083
2194,0.25090834
2264,0.25019994
2334,0.23729192
2404,0.17327984
2474,0.13683207
2544,0.091747396
2614,0.049368035
2684,0.024609966
2754,0.019836873
2824,0.02519992
2894,0.05969132
